@relation 'table_train-weka.filters.unsupervised.attribute.Remove-R1-2,6-11,14'

@attribute u numeric
@attribute g numeric
@attribute r numeric
@attribute class {STAR,GALAXY,QSO}
@attribute redshift numeric

@data
-1.102139,-1.790335,-1.962131,GALAXY,-0.199744
-0.509897,-0.494873,-0.375029,STAR,-0.367711
0.623755,0.523744,0.568605,GALAXY,-0.307139
0.319033,-0.596026,-0.9089,GALAXY,-0.105478
0.230385,-0.735601,-1.135108,GALAXY,-0.119337
1.057759,0.265989,-0.117289,GALAXY,-0.149533
0.109588,-0.633258,-0.924181,GALAXY,-0.131811
0.397121,-0.358391,-0.815413,GALAXY,-0.184394
-0.345789,-0.875687,-1.097182,GALAXY,-0.117203
0.940495,2.058158,2.165791,QSO,3.490707
0.698757,0.972719,1.149948,STAR,-0.369841
0.570655,0.741758,0.747293,STAR,-0.368529
0.011177,-0.75502,-1.087437,GALAXY,-0.143685
0.908635,0.447281,0.024236,GALAXY,-0.02572
0.108769,0.205437,0.224608,GALAXY,-0.312406
0.866421,0.326923,0.151685,GALAXY,-0.073025
-2.523708,-2.58203,-2.308265,STAR,-0.367999
-0.00846,-0.290378,-0.426909,GALAXY,-0.182861
0.104923,-0.142789,-0.268295,GALAXY,-0.206165
-0.233768,-0.937886,-1.175501,GALAXY,-0.241262
0.24966,0.168301,0.134436,STAR,-0.368062
-0.262168,0.080136,0.267072,GALAXY,-0.26383
1.18292,2.144983,2.325873,QSO,3.725782
-2.878359,-2.85846,-2.707898,GALAXY,-0.305505
0.303929,-0.356074,-0.544038,STAR,-0.368082
0.718646,-0.040308,-0.322613,GALAXY,-0.182623
0.417396,0.759901,0.864328,GALAXY,-0.083925
0.97051,1.153916,1.225141,STAR,-0.36793
1.121045,0.558319,0.17657,GALAXY,-0.155372
1.160716,1.35096,1.401221,STAR,-0.365798
0.905778,0.881971,1.373454,STAR,-0.368193
0.240884,0.108366,0.073847,GALAXY,-0.296622
-0.393391,1.044505,1.423714,QSO,4.372918
-0.890356,-1.393833,-1.516889,GALAXY,-0.247048
0.617209,1.809618,1.738532,QSO,2.764724
0.209302,-0.161591,-0.144273,STAR,-0.368307
0.021218,0.796857,0.785078,GALAXY,0.715407
0.148391,-0.751821,-1.213954,GALAXY,-0.080455
-0.208827,-0.409515,-0.363373,STAR,-0.368388
0.441264,1.43684,1.373351,QSO,0.29505
0.526283,0.293814,0.244183,STAR,-0.369222
0.26392,-0.171752,-0.467283,GALAXY,-0.067054
1.133533,2.189889,2.351597,QSO,4.548336
0.979804,0.275002,-0.119718,GALAXY,-0.151047
0.637557,0.442456,0.261856,GALAXY,-0.263824
1.178098,0.937453,0.698907,GALAXY,-0.07138
-1.582047,-1.605173,-1.399176,STAR,-0.368002
-0.201221,-0.317407,-0.387401,GALAXY,-0.201791
0.977839,0.162104,-0.272231,GALAXY,-0.103259
-1.294972,-0.840177,-0.531195,STAR,-0.367487
0.363115,0.279731,0.279623,STAR,-0.36765
-0.483425,0.075013,0.059846,GALAXY,0.013516
0.576574,0.084026,-0.064364,GALAXY,-0.196066
0.781293,1.039722,1.177922,STAR,-0.36834
0.927838,0.931065,0.920294,GALAXY,-0.151192
-0.575231,-0.129992,0.139257,STAR,-0.369849
-0.499446,0.721033,0.882189,QSO,2.421653
-0.826263,-0.506522,-0.291212,GALAXY,-0.301325
-0.059968,1.251604,1.36015,QSO,0.26695
-0.508655,0.648046,1.101195,QSO,1.119997
0.130334,0.103296,-0.103241,GALAXY,-0.055991
-0.355252,-0.028074,0.113806,STAR,-0.367728
-0.43211,-0.2779,-0.214231,STAR,-0.367919
-0.051217,0.349732,0.557419,GALAXY,-0.254841
0.957853,1.207495,1.295654,STAR,-0.366212
0.773048,0.925262,0.880673,GALAXY,-0.051893
0.975585,0.614087,0.247159,GALAXY,-0.059675
0.107455,0.319653,0.400133,STAR,-0.368168
0.618089,-0.152025,-0.574112,GALAXY,-0.114479
0.473027,-0.11491,-0.44493,GALAXY,-0.204383
1.005287,0.65539,0.318528,GALAXY,-0.088756
-0.434256,-0.079092,-0.016298,GALAXY,-0.182516
-3.509899,-2.741683,-2.200965,STAR,-0.367793
0.683689,0.870599,0.927233,GALAXY,-0.192994
0.242246,0.557107,0.665745,STAR,-0.367559
1.157919,0.955734,0.694933,GALAXY,0.069745
-0.694413,-1.050443,-1.24204,GALAXY,-0.249159
0.104248,0.460216,0.656678,STAR,-0.368535
0.699384,1.353384,1.444899,QSO,1.587905
0.345733,0.347914,0.376462,GALAXY,-0.183159
0.441324,0.744522,0.898874,STAR,-0.367737
0.628612,-0.121617,-0.453724,GALAXY,-0.182758
0.642149,-0.006083,-0.290629,GALAXY,-0.093006
0.283617,-0.097001,-0.293632,GALAXY,-0.185137
0.962964,1.036969,1.149308,STAR,-0.368435
0.665559,0.58607,0.573576,GALAXY,-0.066048
0.314729,0.258835,0.237404,STAR,-0.36837
0.001581,-0.879099,-1.246456,GALAXY,-0.095216
0.536975,1.696423,1.881168,QSO,4.689634
-1.111855,-0.847223,-0.684433,STAR,-0.368375
1.177242,0.888455,0.774156,STAR,-0.367927
0.700505,1.719721,1.78238,QSO,3.261696
-0.016609,-0.387046,-0.687936,GALAXY,-0.025551
0.944858,0.480506,0.074609,GALAXY,-0.070977
-2.503288,-1.120263,-0.377364,QSO,10.250754
0.908105,0.620252,0.388938,GALAXY,-0.176311
1.136896,0.65894,0.19252,GALAXY,-0.096257
0.280254,0.434686,1.111881,STAR,-0.370841
0.757401,0.754183,0.742821,STAR,-0.367879
-0.470117,-0.729575,-0.696099,STAR,-0.367772
-0.773152,0.122172,0.498036,STAR,-0.367163
1.02373,0.297014,0.19848,STAR,-0.368187
-3.045252,-1.08116,0.030855,STAR,-0.366775
0.250106,-0.424597,-0.757413,GALAXY,-0.118687
0.437274,0.739441,0.840912,STAR,-0.36745
0.644283,0.065192,-0.249436,GALAXY,-0.139202
0.513831,0.596709,0.577277,STAR,-0.367264
-0.307685,-0.614807,-0.634409,STAR,-0.367512
-0.787991,-0.590967,-0.429225,STAR,-0.368122
-1.949415,-1.907239,-1.669873,STAR,-0.368234
0.893724,1.001087,0.996334,GALAXY,-0.278461
-3.32648,-2.900315,-2.080503,STAR,-0.367678
0.278976,0.328442,0.271422,GALAXY,-0.170323
0.303,-0.757092,-1.028534,STAR,-0.368091
-0.215795,0.250216,0.412175,STAR,-0.366954
0.086167,0.349136,0.499344,GALAXY,-0.270195
-0.846466,-1.225412,-1.164588,STAR,-0.367979
-0.567263,-0.248714,0.000575,STAR,-0.367422
-0.136188,0.022146,0.062266,STAR,-0.368277
-1.240571,-1.708834,-1.767625,GALAXY,-0.269041
0.680458,1.397577,1.168779,GALAXY,0.404416
0.0731,-0.224406,-0.23567,STAR,-0.366941
-1.605408,-1.071063,-0.763853,STAR,-0.367747
-0.815245,-0.876654,-0.799331,STAR,-0.367627
0.205577,0.349179,0.386734,STAR,-0.367573
-1.611616,-1.860919,-1.777897,STAR,-0.367837
-0.872612,-0.607271,-0.051935,STAR,-0.366903
-0.586297,-0.434588,0.115209,STAR,-0.367912
0.858513,1.036225,1.214577,GALAXY,-0.367953
0.59486,0.247378,-0.089004,GALAXY,-0.089006
1.122576,0.719173,0.395764,GALAXY,-0.152902
-0.486138,-0.186133,-0.030986,GALAXY,-0.23735
1.114198,1.103324,0.92841,GALAXY,-0.140494
1.057096,1.114781,1.644226,STAR,-0.36962
-0.152895,1.066527,1.762674,STAR,-0.367822
0.983902,0.851499,0.716589,GALAXY,-0.189607
0.663763,0.268221,0.226473,GALAXY,-0.044695
-0.949519,-0.848733,-0.779163,STAR,-0.367388
-0.982005,-0.655164,-0.346114,GALAXY,-0.26447
-0.416873,-0.534125,-0.484268,STAR,-0.368455
1.141826,0.296291,-0.100614,GALAXY,-0.202516
1.159004,1.027945,0.777442,GALAXY,-0.103154
-2.767025,-3.051125,-2.976118,GALAXY,-0.293584
-3.130199,-2.469239,-1.994294,STAR,-0.368212
-0.216976,-0.780231,-0.797825,STAR,-0.367993
-0.835641,-0.502675,-0.466614,GALAXY,-0.304653
-0.428289,-1.011,-1.228002,GALAXY,-0.219006
0.428112,0.523234,0.45317,GALAXY,-0.053547
-1.498703,-1.263409,-1.062335,STAR,-0.368313
0.73979,-0.134392,-0.525283,GALAXY,-0.149638
-0.867851,-0.604965,-0.412014,STAR,-0.365801
0.015022,0.085993,0.186796,STAR,-0.367543
0.06512,-0.335539,-0.584374,GALAXY,-0.169548
0.799543,0.641669,0.75217,GALAXY,-0.30479
-1.673937,-1.151224,-0.82077,STAR,-0.367987
0.714693,0.353611,0.133353,GALAXY,-0.238686
-3.64463,-3.971927,-3.908228,GALAXY,-0.335485
0.148006,-0.087754,-0.159706,GALAXY,-0.217258
-0.061837,-0.681438,-0.722651,STAR,-0.36806
0.08466,-0.176035,-0.496998,GALAXY,-0.172322
0.649599,0.461789,0.200523,GALAXY,-0.087596
0.364791,0.918566,0.982973,GALAXY,0.094794
-0.491249,-0.285298,-0.34747,GALAXY,-0.041909
-0.303791,-0.520743,-0.493628,STAR,-0.367156
-0.473143,-0.680556,-0.617743,STAR,-0.36788
0.971583,0.750166,0.474233,GALAXY,-0.139502
0.552525,1.73865,1.773935,QSO,3.153207
0.054934,-0.707329,-1.135927,GALAXY,-0.058815
-0.569228,-0.502685,-0.469806,GALAXY,-0.240022
0.66703,2.133579,2.291591,QSO,4.027577
0.830366,0.456868,0.11729,GALAXY,-0.14943
0.855234,0.671142,0.436383,GALAXY,-0.116307
0.284316,0.367024,0.423775,GALAXY,-0.278396
-0.425239,-0.297521,-0.161617,GALAXY,-0.285287
0.841263,1.688802,1.831699,QSO,4.656768
-0.416343,0.074312,0.226228,GALAXY,-0.06339
0.856102,2.053173,2.312033,QSO,4.249298
-1.96106,-1.410084,-0.991756,STAR,-0.36781
-0.78828,-1.033373,-1.030756,STAR,-0.367048
1.036737,0.932202,0.721862,GALAXY,-0.034451
0.64092,0.675138,0.592285,GALAXY,-0.254105
-0.328202,-0.511592,-0.656667,GALAXY,-0.044306
0.422905,0.160457,-0.143313,GALAXY,-0.071268
0.013744,-0.924664,-1.307045,GALAXY,-0.185043
1.058483,0.288734,-0.214353,GALAXY,0.085216
1.019704,1.202574,1.260129,STAR,-0.368723
0.70488,0.702645,0.482971,GALAXY,-0.045123
0.742285,0.762622,0.645925,GALAXY,-0.151765
0.207988,-0.379563,-0.527043,GALAXY,-0.174106
0.615329,0.656038,0.516226,GALAXY,-0.015762
-1.070882,-1.222563,-1.116333,STAR,-0.36777
-0.414896,-0.185697,-0.181333,GALAXY,-0.104398
-0.72397,-0.546369,-0.240077,STAR,-0.369521
-0.03457,-0.397047,-0.629023,GALAXY,-0.229826
-1.589183,-1.179549,-1.037751,GALAXY,-0.302461
0.213268,-0.606846,-0.965496,GALAXY,-0.108233
-1.363586,-1.110654,-0.954932,STAR,-0.367341
-1.679566,-2.191757,-2.092159,STAR,-0.367869
-1.714886,-1.361108,-0.525066,STAR,-0.369332
0.146812,-0.188226,-0.494117,GALAXY,-0.058862
-3.155971,-2.843048,-2.663287,GALAXY,-0.326242
0.402244,0.558468,0.601955,STAR,-0.369196
-0.275922,-0.244664,-0.280375,GALAXY,-0.176328
-0.607175,-0.918148,-1.128978,GALAXY,-0.269269
1.039389,0.973792,0.707823,GALAXY,-0.051026
-1.415347,-0.99121,-0.656987,STAR,-0.367953
-0.036559,-0.03764,-0.037445,STAR,-0.367437
0.40451,1.598044,1.672671,QSO,2.775463
0.131515,0.311543,0.339261,GALAXY,-0.11825
-1.344745,-0.92072,-0.710703,STAR,-0.365977
0.207458,-0.355202,-0.397561,GALAXY,-0.071381
-0.115852,-0.76314,-0.848612,STAR,-0.367956
-1.24086,-0.773025,-0.542183,STAR,-0.368185
1.077914,1.147156,1.195134,STAR,-0.367918
-0.442561,-0.28432,-0.245293,GALAXY,-0.248459
0.925137,1.038468,0.923825,GALAXY,-0.168854
1.089535,0.236909,-0.105858,GALAXY,-0.227271
0.494375,0.572263,0.55595,STAR,-0.367448
0.553743,1.356859,1.563102,QSO,2.024572
0.927138,0.957828,0.785332,GALAXY,-0.013524
-0.037945,0.168566,0.20316,GALAXY,-0.172049
0.551031,0.560232,0.44383,GALAXY,-0.157358
1.15863,0.314519,-0.175929,GALAXY,-0.08372
0.862816,0.064459,-0.220511,STAR,-0.367755
1.181859,1.061532,0.594404,GALAXY,0.140502
0.984565,1.101963,1.185021,STAR,-0.366272
0.719309,0.169353,-0.115048,GALAXY,-0.12153
0.521546,0.446133,0.306891,GALAXY,-0.117322
-0.989744,-0.925429,-0.834536,STAR,-0.368112
0.243428,0.48614,0.6552,STAR,-0.36701
0.673009,0.807422,0.878894,GALAXY,-0.276465
-0.969686,-1.373299,-1.275908,STAR,-0.36801
0.924474,0.834323,0.621812,GALAXY,-0.118694
0.597621,0.012113,-0.118936,GALAXY,-0.072164
0.660906,0.369161,-0.040081,GALAXY,-0.055515
0.72747,2.05548,2.167062,QSO,2.678642
0.42481,-0.053965,-0.271515,GALAXY,-0.219126
0.25811,0.440596,0.528467,GALAXY,-0.313961
-1.09657,-1.46682,-1.584737,GALAXY,-0.220193
-1.709088,-0.504173,-0.00884,QSO,3.710147
0.956708,0.968616,0.972965,STAR,-0.366913
0.545462,-0.404679,-0.755144,GALAXY,-0.159471
0.790671,0.880069,0.715111,GALAXY,-0.019231
0.439962,0.286151,0.108383,GALAXY,-0.146828
-0.289133,-0.297361,-0.256516,GALAXY,-0.204297
0.819119,-0.038937,-0.559866,GALAXY,-0.367953
-0.131113,-0.308234,-0.256394,STAR,-0.368037
-0.797598,-0.964075,-1.049841,GALAXY,-0.190427
-1.506779,-2.077457,-2.197943,GALAXY,-0.245385
0.68305,0.466987,0.22894,GALAXY,-0.185693
-0.093431,0.284674,0.485748,STAR,-0.367739
0.790502,0.659812,0.515059,GALAXY,-0.15278
0.468217,0.667337,0.560084,GALAXY,0.008296
-0.998351,-1.175861,-1.148685,STAR,-0.368187
0.35663,0.521746,0.567654,GALAXY,-0.208101
0.803208,0.202451,-0.146816,GALAXY,-0.156418
-1.98019,-2.008541,-1.767662,STAR,-0.367929
0.452571,0.400515,0.348828,GALAXY,-0.181186
-0.37883,-0.702174,-0.8008,GALAXY,-0.295269
-1.741092,-1.800496,-1.596384,STAR,-0.368391
0.807198,0.762399,0.577352,GALAXY,-0.107519
-1.133107,-0.600926,-0.258842,STAR,-0.36747
0.298986,1.407536,0.852756,QSO,2.437757
0.185519,0.159872,0.460778,STAR,-0.36681
0.523667,0.799217,0.905267,STAR,-0.367342
0.641812,0.160382,-0.027417,GALAXY,-0.254723
0.740224,0.345565,0.206446,STAR,-0.367711
-2.620951,-2.633133,-2.365408,STAR,-0.36726
0.197995,0.210124,0.149482,STAR,-0.366671
-1.358824,-0.927916,-0.762554,GALAXY,-0.294198
1.076733,0.847418,0.606936,GALAXY,-0.002224
0.950958,0.37878,-0.062622,GALAXY,-0.098476
-1.652975,-1.147567,-0.623119,STAR,-0.368652
0.853426,0.310639,0.024029,GALAXY,-0.283521
-3.327722,-2.866803,-1.82263,STAR,-0.366354
1.055216,0.992371,0.672873,GALAXY,0.042862
1.102264,0.40263,-0.064524,GALAXY,-0.117935
0.516145,1.420663,1.36257,QSO,2.760751
0.610615,0.905301,0.991475,GALAXY,-0.11196
1.151856,0.913443,0.771623,STAR,-0.369679
0.356763,0.553568,0.569914,GALAXY,-0.073057
1.059748,1.796438,2.09766,STAR,-0.36796
1.128301,0.189356,-0.246893,GALAXY,-0.174655
0.987687,1.233429,1.353964,STAR,-0.366485
0.703386,0.560912,0.526518,STAR,-0.368813
0.886093,0.505696,0.308764,STAR,-0.368534
0.697226,0.583572,0.466541,GALAXY,-0.248873
0.386826,1.542053,1.783124,QSO,2.982064
-3.303649,-1.466395,-0.417861,STAR,-0.367431
0.502186,0.502561,0.482905,GALAXY,-0.172541
0.4183,0.508343,0.491737,GALAXY,-0.162261
0.725903,0.29645,-0.0132,GALAXY,-0.237981
0.973632,0.928716,0.788816,GALAXY,-0.162424
0.743177,0.821069,0.717841,GALAXY,-0.05969
-2.044452,-1.871846,-1.729803,GALAXY,-0.281442
-1.290054,-1.053249,-0.826796,STAR,-0.368171
0.045339,-0.718011,-1.036659,GALAXY,-0.15865
-0.303743,1.018805,1.389517,QSO,0.545219
0.223635,0.575569,0.799163,STAR,-0.366459
-0.118384,-0.626488,-0.792693,GALAXY,-0.288008
1.107676,1.01028,0.779372,GALAXY,0.001094
0.639642,0.217766,-0.146825,GALAXY,-0.077678
-0.068081,0.800014,1.266569,QSO,1.001009
-0.976135,-1.413953,-1.428731,STAR,-0.367273
0.977092,0.370394,0.082839,GALAXY,-0.250307
-0.696149,-1.158058,-1.224028,STAR,-0.367191
0.999754,0.9494,0.797883,STAR,-0.367663
0.020471,-0.115782,-0.220134,GALAXY,-0.180186
-1.21375,-0.693055,-0.335663,GALAXY,-0.27609
1.081109,0.774612,0.382554,GALAXY,-0.158569
0.51893,0.502486,0.288625,GALAXY,0.012366
-0.391764,0.945042,1.110582,QSO,0.400349
0.513144,-0.258375,-0.751896,GALAXY,-0.008449
0.098486,0.510639,0.64811,STAR,-0.369024
-0.291641,-0.337463,-0.307162,STAR,-0.368262
0.413093,-0.314718,-0.738978,GALAXY,-0.124773
-1.242186,-1.136684,-1.001464,STAR,-0.367228
1.0083,0.51726,0.158511,GALAXY,0.009851
0.772132,0.99878,1.077195,QSO,6.23415
0.533721,0.714283,0.843482,STAR,-0.369142
1.046621,0.981243,0.858698,GALAXY,-0.268531
0.979973,0.731481,0.388382,GALAXY,-0.036006
0.054476,0.478912,0.477011,GALAXY,-0.246142
-0.427505,-0.596026,-0.672118,GALAXY,-0.199749
0.140472,0.370702,0.478338,GALAXY,-0.148023
-0.869237,-0.704491,-0.6397,GALAXY,-0.313012
-0.104003,1.095883,1.337958,QSO,4.907812
0.364309,0.331557,0.284359,GALAXY,-0.256721
1.090101,0.913815,0.835187,GALAXY,-0.198835
-1.127308,-1.126555,-0.98381,STAR,-0.369471
-0.791462,-0.748866,-0.77019,GALAXY,-0.237135
-2.0614,-2.512795,-2.573529,GALAXY,-0.257989
1.022115,1.956686,1.84328,QSO,2.554896
-1.627468,-1.106254,-0.72992,STAR,-0.367113
-0.733324,0.171117,0.679285,STAR,-0.368428
0.723191,-0.116047,-0.407202,GALAXY,-0.2362
0.091386,1.434565,2.028644,STAR,-0.367637
0.257206,0.161445,0.142957,STAR,-0.366973
1.173795,1.039732,0.96562,GALAXY,-0.230612
0.945003,1.521794,1.488776,GALAXY,0.036327
0.895761,-0.550982,-1.048598,STAR,-0.368069
0.958034,0.108961,-0.318197,GALAXY,-0.065949
0.36672,0.373901,0.379984,GALAXY,-0.305898
0.034574,-0.305195,-0.447849,GALAXY,-0.194407
0.670236,0.659036,0.921264,STAR,-0.368061
-0.235733,0.912263,1.248209,QSO,4.615867
-0.535331,-0.427009,-0.03495,STAR,-0.368684
1.034904,0.097769,-0.409679,GALAXY,-0.053574
0.779653,-0.224226,-0.683143,GALAXY,-0.068219
-0.265856,-0.182933,0.203951,STAR,-0.367103
-1.633495,-1.653735,-1.59082,STAR,-0.365396
-0.032207,0.212325,0.381772,GALAXY,-0.354974
1.148866,0.610059,0.071559,GALAXY,-0.140829
-0.261095,-0.017127,0.1732,STAR,-0.369242
-0.438897,-0.933624,-1.202853,GALAXY,-0.264093
-1.803437,-1.442151,-1.135861,STAR,-0.367779
0.577743,0.248696,-0.009471,GALAXY,-0.122692
-0.478375,-0.554883,-0.534689,STAR,-0.368426
0.617438,1.732167,1.74792,QSO,2.849346
-1.453644,-1.384193,-1.384309,GALAXY,-0.159594
1.060604,0.867931,0.747698,GALAXY,-0.265152
-1.734775,-1.915965,-1.819872,STAR,-0.367826
0.94264,0.253447,-0.015318,GALAXY,-0.226103
0.884128,0.631327,0.45334,GALAXY,-0.118038
0.23816,0.312085,0.237235,GALAXY,-0.143849
-2.741904,-2.808675,-2.500944,STAR,-0.367914
-0.368776,0.030755,0.258438,STAR,-0.368274
0.131214,0.043276,0.064582,STAR,-0.366584
-2.970141,-2.354949,-1.908613,STAR,-0.366456
0.105092,0.295781,0.709989,STAR,-0.3686
0.345022,-0.427923,-0.873676,GALAXY,-0.086553
0.919484,0.022274,-0.536704,GALAXY,-0.125828
-0.907461,-0.613861,-0.480747,GALAXY,-0.287857
1.13815,1.103334,0.86075,GALAXY,-0.100939
0.463829,0.530344,0.404859,GALAXY,-0.068074
1.109087,0.370957,-0.079918,GALAXY,-0.118365
0.793323,0.018809,-0.168236,STAR,-0.367661
0.276457,0.109758,0.052869,STAR,-0.368389
0.958878,0.793881,0.687636,STAR,-0.368091
1.151964,0.951206,0.774994,GALAXY,-0.15653
1.18333,0.876561,0.580017,GALAXY,-0.055028
0.214341,1.280365,1.614492,QSO,4.319615
1.043451,0.31842,-0.075427,GALAXY,-0.117617
0.23364,0.35342,0.352387,GALAXY,-0.158919
0.793082,0.010327,-0.500181,GALAXY,-0.061722
-0.733589,-0.57936,-0.48296,STAR,-0.365406
1.102722,0.181119,-0.302502,GALAXY,-0.089218
0.351989,0.320046,0.153333,GALAXY,-0.140598
0.205011,-0.135572,-0.319092,GALAXY,-0.240043
0.095738,-0.580498,-0.856653,GALAXY,-0.226668
0.768937,0.618466,0.523326,STAR,-0.367735
0.200394,1.3185,1.964599,STAR,-0.367885
0.18136,1.257131,1.686323,QSO,0.862875
-0.639879,-1.008141,-1.027535,STAR,-0.36734
0.905272,0.575441,0.289717,GALAXY,-0.158196
1.011977,0.579831,0.461814,STAR,-0.367516
0.075824,0.627171,0.835856,GALAXY,-0.059164
0.301952,0.060218,-0.223204,GALAXY,-0.116321
0.948475,1.76367,1.919405,QSO,1.010467
0.357546,0.099491,-0.010149,GALAXY,-0.193878
-2.266866,-1.806564,-1.462335,STAR,-0.369045
-1.517616,-1.105223,-0.924049,GALAXY,-0.294529
0.806511,0.535967,0.238289,GALAXY,-0.12452
-0.656273,-1.067098,-1.073709,STAR,-0.367932
0.091627,0.257911,0.366755,GALAXY,-0.163256
-2.54355,-2.183839,-1.83617,STAR,-0.368068
0.026883,-0.192233,-0.263352,STAR,-0.368862
-0.800563,-0.087796,0.270349,GALAXY,-0.300283
0.813695,0.380491,0.093525,GALAXY,-0.196983
0.329243,0.145577,0.106735,STAR,-0.367645
-0.930943,-0.57868,-0.318602,STAR,-0.367572
0.47557,0.28123,0.065947,GALAXY,-0.186027
-0.884727,-0.470544,-0.26725,STAR,-0.367984
-1.629179,-1.189848,-0.656883,STAR,-0.36673
-0.274126,-0.124008,-0.016618,GALAXY,-0.270087
1.123094,0.227768,-0.363185,GALAXY,-0.024336
1.076998,0.688477,0.26888,GALAXY,0.013697
0.727,0.577238,0.447248,GALAXY,-0.161177
0.623911,0.577376,0.371255,GALAXY,-0.037468
0.116206,0.57711,0.872171,GALAXY,-0.263103
0.510154,0.012177,-0.187698,GALAXY,-0.206396
0.184253,0.448695,0.604572,STAR,-0.36955
-0.822129,-0.367128,-0.137193,STAR,-0.370635
-2.076866,-1.995127,-1.740216,STAR,-0.368016
0.403341,1.289973,0.916415,QSO,0.083253
-2.381395,-0.679344,0.272571,STAR,-0.368304
0.671912,0.981615,1.03329,QSO,4.011032
1.182546,1.036969,0.90377,STAR,-0.367653
-0.180054,0.045625,0.172522,GALAXY,-0.283224
1.01176,2.09066,2.10345,QSO,3.018527
0.932864,0.524934,0.236754,GALAXY,-0.097367
0.358474,1.446363,1.772202,QSO,4.374363
-1.253469,-0.84632,-0.586841,STAR,-0.36767
0.208772,0.164389,-0.013972,GALAXY,-0.167016
1.044355,0.30828,-0.015469,GALAXY,-0.240651
0.276421,1.411363,1.730604,QSO,4.144018
0.829812,0.701221,0.516669,GALAXY,-0.135515
0.011815,0.295898,0.802732,STAR,-0.364999
0.706978,1.845638,2.236012,STAR,-0.378649
1.036315,0.329016,-0.069684,GALAXY,-0.069211
0.749722,0.827011,0.817345,GALAXY,-0.143856
0.968654,2.085165,2.113732,QSO,2.884027
-0.23337,-0.851475,-1.014956,GALAXY,-0.288222
0.552441,0.462087,0.285687,GALAXY,0.029086
-0.480532,-0.626413,-0.508156,STAR,-0.36857
0.412442,-0.301103,-0.637186,GALAXY,-0.053731
0.408596,0.578715,0.622933,GALAXY,-0.117838
0.878776,0.313956,0.214072,STAR,-0.36905
0.709003,0.668187,0.671809,GALAXY,-0.112467
1.071754,0.688392,0.413785,GALAXY,-0.070637
-0.431242,-0.125177,0.011177,GALAXY,-0.258305
-0.19335,0.007521,0.1015,STAR,-0.370128
0.506586,0.450566,0.367404,GALAXY,-0.076789
-1.550139,-1.694496,-1.526418,STAR,-0.367926
0.600212,0.611366,1.144346,STAR,-0.366503
-0.312893,-0.707691,-0.731935,STAR,-0.367615
-0.066068,1.238807,1.457836,QSO,2.885137
-0.30208,-0.571888,-0.606755,GALAXY,-0.228616
0.040698,0.05568,0.104447,STAR,-0.367225
0.547945,0.715654,0.516104,GALAXY,0.006461
-1.658929,-1.671113,-1.496373,STAR,-0.367496
0.477969,0.614916,0.647112,GALAXY,-0.124724
0.900776,0.819815,0.770841,STAR,-0.367784
-0.554076,0.211655,0.507611,GALAXY,-0.044522
-0.390872,-0.259853,-0.364889,GALAXY,0.025328
-0.475614,-0.654877,-0.59524,STAR,-0.367617
-1.573512,-1.239643,-0.824565,STAR,-0.367921
-0.480327,-0.453645,-0.330626,STAR,-0.367694
0.635954,0.616861,0.960348,STAR,-0.368525
-1.982782,-2.315262,-2.31623,GALAXY,-0.281506
0.687341,0.824864,0.92375,GALAXY,-0.030557
-1.700553,-1.60613,-1.441471,STAR,-0.365614
0.626877,0.424281,0.326268,STAR,-0.36888
1.00061,0.627511,0.330467,GALAXY,-0.088239
0.620934,0.32688,0.142298,GALAXY,-0.193068
1.174831,0.218181,-0.277051,GALAXY,-0.085179
-1.379859,-0.915438,-0.590193,STAR,-0.366619
0.663763,0.153251,0.103167,STAR,-0.366947
-0.789895,-1.554411,-1.574757,STAR,-0.368195
0.414093,0.072569,-0.208572,GALAXY,-0.043008
-1.818276,-1.792205,-1.811143,STAR,-0.368316
0.174103,-0.296968,-0.534048,GALAXY,-0.167222
-0.316943,-0.394454,-0.507713,GALAXY,-0.308337
-0.003469,0.319334,0.460373,GALAXY,-0.224361
0.067844,0.060091,0.051325,STAR,-0.368323
-1.0829,-1.059637,-0.977643,STAR,-0.367596
-1.059021,-0.467855,-0.187397,STAR,-0.369191
1.002249,0.827298,0.692174,GALAXY,-0.07409
0.836333,1.947503,2.015227,QSO,3.405099
0.35827,0.41565,0.463019,GALAXY,-0.155887
-0.718678,-0.400863,-0.15866,STAR,-0.368194
-0.415186,-1.022468,-1.215987,GALAXY,-0.249604
-0.532354,-0.443665,-0.423002,STAR,-0.368077
-2.349716,-1.316276,-0.726257,GALAXY,-0.273597
-0.398478,-0.937567,-1.195829,GALAXY,-0.231046
-0.576256,-1.333462,-1.401276,STAR,-0.367803
0.013093,-0.444547,-0.598724,GALAXY,-0.188526
-0.524736,-0.572112,-0.497252,STAR,-0.367304
0.932141,2.096602,2.239571,QSO,3.294223
-0.533391,-0.288412,-0.137683,GALAXY,-0.250094
0.47774,0.588291,0.621323,GALAXY,-0.317865
-0.919443,-0.444387,-0.164649,STAR,-0.369512
-0.512416,-0.222366,-0.071812,STAR,-0.367429
-2.640515,-2.162836,-1.733399,STAR,-0.368217
-0.881291,-1.448624,-1.635807,GALAXY,-0.207112
-0.96261,-1.624421,-1.761147,GALAXY,-0.257093
0.947667,-0.129609,-0.729477,GALAXY,-0.109798
0.706387,0.019627,-0.338949,GALAXY,-0.150319
-0.797309,-0.313474,-0.070738,GALAXY,-0.327622
